"   ","合约","日期","前收盘价","前结算价","开盘价","最高价","最低价","收盘价","结算价","涨跌1","涨跌2","成交量","成交金额","持仓量"
"1","y1101","20110104","10120.00","10074.00","9902.00","10250.00","9850.00","10250.00","10144.00","176.00","70.00","316","32058560.00","4014"
"2","y1101","20110105","10250.00","10144.00","10190.00","10190.00","10190.00","10190.00","10190.00","46.00","46.00","20","2038000.00","4034"
"3","y1101","20110106","10190.00","10190.00","10348.00","10400.00","10348.00","10400.00","10354.00","210.00","164.00","22","2277960.00","4054"
"4","y1101","20110107","10400.00","10354.00","10184.00","10260.00","10184.00","10260.00","10200.00","-94.00","-154.00","10","1020120.00","4052"
"5","y1101","20110110","10260.00","10200.00","0.00","0.00","0.00","10200.00","10200.00","0.00","0.00","0","0.00","4052"
"6","y1101","20110111","10200.00","10200.00","0.00","0.00","0.00","10200.00","10200.00","0.00","0.00","0","0.00","4052"
"7","y1101","20110112","10200.00","10200.00","0.00","0.00","0.00","10200.00","10200.00","0.00","0.00","0","0.00","2140"
"8","y1101","20110113","10200.00","10200.00","10400.00","10400.00","10400.00","10400.00","10400.00","200.00","200.00","2","208000.00","2142"
"9","y1101","20110114","10400.00","10400.00","10296.00","10296.00","10296.00","10296.00","10296.00","-104.00","-104.00","20","2059200.00","1062"
"10","y1101","20110117","10296.00","10296.00","0.00","0.00","0.00","10296.00","10168.00","0.00","-128.00","0","0.00","0"
"11","y1103","20110104","10080.00","10112.00","10204.00","10220.00","10190.00","10200.00","10202.00","88.00","90.00","14","1428280.00","126"
"12","y1103","20110105","10200.00","10202.00","10100.00","10100.00","10100.00","10100.00","10100.00","-102.00","-102.00","2","202000.00","126"
"13","y1103","20110106","10100.00","10100.00","10224.00","10300.00","10222.00","10300.00","10258.00","200.00","158.00","14","1436320.00","126"
"14","y1103","20110107","10300.00","10258.00","10308.00","10308.00","10020.00","10020.00","10156.00","-238.00","-102.00","10","1015760.00","126"
"15","y1103","20110110","10020.00","10156.00","10050.00","10060.00","10050.00","10050.00","10052.00","-106.00","-104.00","6","603200.00","120"
"16","y1103","20110111","10050.00","10052.00","10050.00","10100.00","10050.00","10100.00","10068.00","48.00","16.00","34","3423600.00","86"
"17","y1103","20110112","10100.00","10068.00","10100.00","10100.00","9862.00","10068.00","10086.00","0.00","18.00","66","6657680.00","28"
"18","y1103","20110113","10068.00","10086.00","0.00","0.00","0.00","10086.00","10086.00","0.00","0.00","0","0.00","28"
"19","y1103","20110114","10086.00","10086.00","0.00","0.00","0.00","10086.00","10086.00","0.00","0.00","0","0.00","28"
"20","y1103","20110117","10086.00","10086.00","0.00","0.00","0.00","10086.00","10086.00","0.00","0.00","0","0.00","28"
"21","y1103","20110118","10086.00","10086.00","10002.00","10160.00","10002.00","10050.00","10074.00","-36.00","-12.00","12","1208960.00","24"
"22","y1103","20110119","10050.00","10074.00","0.00","0.00","0.00","10074.00","10074.00","0.00","0.00","0","0.00","24"
"23","y1103","20110120","10074.00","10074.00","10248.00","10248.00","10248.00","10248.00","10248.00","174.00","174.00","2","204960.00","22"
"24","y1103","20110121","10248.00","10248.00","0.00","0.00","0.00","10248.00","10248.00","0.00","0.00","0","0.00","22"
"25","y1103","20110124","10248.00","10248.00","0.00","0.00","0.00","10248.00","10248.00","0.00","0.00","0","0.00","22"
"26","y1103","20110125","10248.00","10248.00","0.00","0.00","0.00","10248.00","10248.00","0.00","0.00","0","0.00","22"
"27","y1103","20110126","10248.00","10248.00","10050.00","10050.00","10000.00","10000.00","10032.00","-248.00","-216.00","6","602000.00","16"
"28","y1103","20110127","10000.00","10032.00","0.00","0.00","0.00","10032.00","10032.00","0.00","0.00","0","0.00","16"
"29","y1103","20110128","10032.00","10032.00","0.00","0.00","0.00","10032.00","10032.00","0.00","0.00","0","0.00","16"
"30","y1103","20110131","10032.00","10032.00","0.00","0.00","0.00","10032.00","10032.00","0.00","0.00","0","0.00","16"
"31","y1103","20110201","10032.00","10032.00","0.00","0.00","0.00","10032.00","10032.00","0.00","0.00","0","0.00","16"
"32","y1103","20110209","10032.00","10032.00","0.00","0.00","0.00","10032.00","10032.00","0.00","0.00","0","0.00","16"
"33","y1103","20110210","10032.00","10032.00","0.00","0.00","0.00","10032.00","10032.00","0.00","0.00","0","0.00","16"
"34","y1103","20110211","10032.00","10032.00","0.00","0.00","0.00","10032.00","10032.00","0.00","0.00","0","0.00","16"
"35","y1103","20110214","10032.00","10032.00","0.00","0.00","0.00","10032.00","10032.00","0.00","0.00","0","0.00","16"
"36","y1103","20110215","10032.00","10032.00","10192.00","10400.00","10192.00","10400.00","10260.00","368.00","228.00","16","1641600.00","12"
"37","y1103","20110216","10400.00","10260.00","0.00","0.00","0.00","10260.00","10260.00","0.00","0.00","0","0.00","12"
"38","y1103","20110217","10260.00","10260.00","10260.00","10260.00","10260.00","10260.00","10260.00","0.00","0.00","2","205200.00","10"
"39","y1103","20110218","10260.00","10260.00","0.00","0.00","0.00","10260.00","10260.00","0.00","0.00","0","0.00","10"
"40","y1103","20110221","10260.00","10260.00","0.00","0.00","0.00","10260.00","10260.00","0.00","0.00","0","0.00","10"
"41","y1103","20110222","10260.00","10260.00","0.00","0.00","0.00","10260.00","10260.00","0.00","0.00","0","0.00","10"
"42","y1103","20110223","10260.00","10260.00","9650.00","9706.00","9646.00","9696.00","9676.00","-564.00","-584.00","18","1741680.00","2"
"43","y1103","20110224","9696.00","9676.00","0.00","0.00","0.00","9676.00","9676.00","0.00","0.00","0","0.00","2"
"44","y1103","20110225","9676.00","9676.00","0.00","0.00","0.00","9676.00","9676.00","0.00","0.00","0","0.00","2"
"45","y1103","20110228","9676.00","9676.00","9820.00","9820.00","9820.00","9820.00","9820.00","144.00","144.00","2","196400.00","0"
"46","y1103","20110301","9820.00","9820.00","0.00","0.00","0.00","9820.00","9820.00","0.00","0.00","0","0.00","0"
"47","y1103","20110302","9820.00","9820.00","0.00","0.00","0.00","9820.00","9820.00","0.00","0.00","0","0.00","0"
"48","y1103","20110303","9820.00","9820.00","0.00","0.00","0.00","9820.00","9820.00","0.00","0.00","0","0.00","0"
"49","y1103","20110304","9820.00","9820.00","0.00","0.00","0.00","9820.00","9820.00","0.00","0.00","0","0.00","0"
"50","y1103","20110307","9820.00","9820.00","0.00","0.00","0.00","9820.00","9820.00","0.00","0.00","0","0.00","0"
"51","y1103","20110308","9820.00","9820.00","0.00","0.00","0.00","9820.00","9820.00","0.00","0.00","0","0.00","0"
"52","y1103","20110309","9820.00","9820.00","0.00","0.00","0.00","9820.00","9820.00","0.00","0.00","0","0.00","0"
"53","y1103","20110310","9820.00","9820.00","0.00","0.00","0.00","9820.00","9820.00","0.00","0.00","0","0.00","0"
"54","y1103","20110311","9820.00","9820.00","0.00","0.00","0.00","9820.00","9820.00","0.00","0.00","0","0.00","0"
"55","y1103","20110314","9820.00","9820.00","0.00","0.00","0.00","9820.00","9820.00","0.00","0.00","0","0.00","0"
"56","y1105","20110104","10246.00","10190.00","10252.00","10362.00","10232.00","10342.00","10318.00","152.00","128.00","8438","870719600.00","76918"
"57","y1105","20110105","10342.00","10318.00","10250.00","10298.00","10198.00","10238.00","10256.00","-80.00","-62.00","3612","370490840.00","75870"
"58","y1105","20110106","10238.00","10256.00","10342.00","10546.00","10342.00","10522.00","10466.00","266.00","210.00","3036","317808280.00","74914"
"59","y1105","20110107","10522.00","10466.00","10384.00","10496.00","10276.00","10360.00","10398.00","-106.00","-68.00","9788","1017845520.00","70214"
"60","y1105","20110110","10360.00","10398.00","10362.00","10438.00","10292.00","10342.00","10362.00","-56.00","-36.00","5478","567663640.00","67538"
"61","y1105","20110111","10342.00","10362.00","10412.00","10440.00","10340.00","10404.00","10372.00","42.00","10.00","5392","559287720.00","64934"
"62","y1105","20110112","10404.00","10372.00","10390.00","10432.00","10206.00","10248.00","10324.00","-124.00","-48.00","5270","544156680.00","62482"
