"   ","合约","日期","前收盘价","前结算价","开盘价","最高价","最低价","收盘价","结算价","涨跌1","涨跌2","成交量","成交金额","持仓量"
"1","v0909","20090525","","6300.00","6575.00","6630.00","6435.00","6490.00","6495.00","190.00","195.00","107764","350213.85","12278"
"2","v0909","20090526","6490","6495.00","6485.00","6540.00","6445.00","6460.00","6480.00","-35.00","-15.00","38290","124137.56","10562"
"3","v0909","20090527","6460","6480.00","6500.00","6535.00","6460.00","6485.00","6495.00","5.00","15.00","34002","110481.56","10346"
"4","v0909","20090601","6485","6495.00","6555.00","6595.00","6520.00","6570.00","6555.00","75.00","60.00","26178","85846.20","10352"
"5","v0909","20090602","6570","6555.00","6590.00","6590.00","6545.00","6555.00","6560.00","0.00","5.00","13496","44297.38","9388"
"6","v0909","20090603","6555","6560.00","6565.00","6595.00","6550.00","6580.00","6565.00","20.00","5.00","14680","48221.10","9452"
"7","v0909","20090604","6580","6565.00","6545.00","6570.00","6530.00","6555.00","6550.00","-10.00","-15.00","8532","27946.36","8780"
"8","v0909","20090605","6555","6550.00","6590.00","6695.00","6575.00","6655.00","6640.00","105.00","90.00","19864","65973.43","10196"
"9","v0909","20090608","6655","6640.00","6650.00","6970.00","6620.00","6970.00","6920.00","330.00","280.00","107348","371574.47","34972"
"10","v0909","20090609","6970","6920.00","7020.00","7160.00","6910.00","7040.00","7030.00","120.00","110.00","354866","1248187.06","47952"
"11","v0909","20090610","7040","7030.00","7120.00","7130.00","6955.00","6990.00","7025.00","-40.00","-5.00","212152","745475.60","38412"
"12","v0909","20090611","6990","7025.00","7025.00","7050.00","6930.00","6930.00","6980.00","-95.00","-45.00","104918","366227.51","38284"
"13","v0909","20090612","6930","6980.00","6955.00","6970.00","6790.00","6820.00","6890.00","-160.00","-90.00","142654","491552.23","39346"
"14","v0909","20090615","6820","6890.00","6800.00","6910.00","6755.00","6855.00","6840.00","-35.00","-50.00","109950","376173.74","41324"
"15","v0909","20090616","6855","6840.00","6805.00","6890.00","6800.00","6850.00","6850.00","10.00","10.00","63206","216519.92","38970"
"16","v0909","20090617","6850","6850.00","6830.00","6990.00","6800.00","6940.00","6935.00","90.00","85.00","203342","705232.24","48112"
"17","v0909","20090618","6940","6935.00","6965.00","7085.00","6910.00","6945.00","7005.00","10.00","70.00","220516","772513.52","51930"
"18","v0909","20090619","6945","7005.00","6970.00","7015.00","6890.00","6915.00","6940.00","-90.00","-65.00","112430","390376.05","49088"
"19","v0909","20090622","6915","6940.00","6850.00","6930.00","6815.00","6815.00","6865.00","-125.00","-75.00","97436","334690.05","48676"
"20","v0909","20090623","6815","6865.00","6755.00","6810.00","6715.00","6770.00","6750.00","-95.00","-115.00","87904","296895.15","44500"
"21","v0909","20090624","6770","6750.00","6795.00","6795.00","6715.00","6770.00","6755.00","20.00","5.00","48840","164988.40","42586"
"22","v0909","20090625","6770","6755.00","6770.00","6865.00","6750.00","6830.00","6820.00","75.00","65.00","70950","242060.04","44944"
"23","v0909","20090626","6830","6820.00","6880.00","6920.00","6825.00","6885.00","6860.00","65.00","40.00","55012","188728.62","41706"
"24","v0909","20090629","6885","6860.00","6865.00","6865.00","6770.00","6775.00","6815.00","-85.00","-45.00","37896","129157.05","41510"
