"   ","合约","日期","前收盘价","前结算价","开盘价","最高价","最低价","收盘价","结算价","涨跌1","涨跌2","成交量","成交金额","持仓量"
"1","l1201","20120104","9100.00","9080.00","9130.00","9200.00","9115.00","9160.00","9130.00","80.00","50.00","1484","67767500.00","27134"
"2","l1201","20120105","9160.00","9130.00","9180.00","9285.00","9180.00","9260.00","9240.00","130.00","110.00","2758","127466250.00","27602"
"3","l1201","20120106","9260.00","9240.00","9270.00","9270.00","9200.00","9250.00","9235.00","10.00","-5.00","522","24114900.00","27754"
"4","l1201","20120109","9250.00","9235.00","9250.00","9365.00","9250.00","9350.00","9300.00","115.00","65.00","1662","77295750.00","28004"
"5","l1201","20120110","9350.00","9300.00","9280.00","9350.00","9260.00","9330.00","9305.00","30.00","5.00","444","20663300.00","28276"
"6","l1201","20120111","9330.00","9305.00","9300.00","9300.00","9255.00","9280.00","9280.00","-25.00","-25.00","1252","58098850.00","28222"
"7","l1201","20120112","9280.00","9280.00","9250.00","9325.00","9250.00","9320.00","9285.00","40.00","5.00","952","44197000.00","28300"
"8","l1201","20120113","9320.00","9285.00","9205.00","9270.00","9205.00","9220.00","9235.00","-65.00","-50.00","704","32515750.00","28280"
"9","l1201","20120116","9220.00","9235.00","9190.00","9195.00","9100.00","9100.00","9150.00","-135.00","-85.00","1566","71649250.00","28172"
"10","l1201","20120117","9100.00","9150.00","9300.00","9400.00","9220.00","9365.00","9235.00","215.00","85.00","782","36360100.00","0"
"11","l1202","20120104","9180.00","9180.00","9240.00","9240.00","9180.00","9220.00","9190.00","40.00","10.00","50","2297800.00","530"
"12","l1202","20120105","9220.00","9190.00","9225.00","9320.00","9225.00","9300.00","9255.00","110.00","65.00","356","16481250.00","304"
"13","l1202","20120106","9300.00","9255.00","9255.00","9310.00","9245.00","9245.00","9275.00","-10.00","20.00","12","556750.00","308"
"14","l1202","20120109","9245.00","9275.00","9365.00","9440.00","9365.00","9440.00","9405.00","165.00","130.00","40","1881350.00","314"
"15","l1202","20120110","9440.00","9405.00","9380.00","9450.00","9380.00","9450.00","9435.00","45.00","30.00","12","566300.00","304"
"16","l1202","20120111","9450.00","9435.00","9400.00","9405.00","9380.00","9380.00","9395.00","-55.00","-40.00","8","375850.00","304"
"17","l1202","20120112","9380.00","9395.00","9400.00","9400.00","9305.00","9325.00","9350.00","-70.00","-45.00","18","841550.00","306"
"18","l1202","20120113","9325.00","9350.00","9300.00","9300.00","9300.00","9300.00","9300.00","-50.00","-50.00","28","1302000.00","278"
"19","l1202","20120116","9300.00","9300.00","0.00","0.00","0.00","9300.00","9300.00","0.00","0.00","0","0.00","278"
"20","l1202","20120117","9300.00","9300.00","0.00","0.00","0.00","9300.00","9300.00","0.00","0.00","0","0.00","278"
"21","l1202","20120118","9300.00","9300.00","9455.00","9465.00","9410.00","9465.00","9445.00","165.00","145.00","206","9731650.00","376"
"22","l1202","20120119","9465.00","9445.00","9440.00","9675.00","9440.00","9475.00","9615.00","30.00","170.00","198","9520300.00","384"
"23","l1202","20120120","9475.00","9615.00","9525.00","9615.00","9365.00","9615.00","9540.00","0.00","-75.00","684","32639800.00","748"
"24","l1202","20120130","9615.00","9540.00","9680.00","9845.00","9680.00","9730.00","9695.00","190.00","155.00","212","10279800.00","950"
"25","l1202","20120131","9730.00","9695.00","9730.00","9810.00","9730.00","9770.00","9770.00","75.00","75.00","72","3518800.00","1022"
"26","l1202","20120201","9770.00","9770.00","9750.00","9750.00","9750.00","9750.00","9750.00","-20.00","-20.00","20","975000.00","1042"
"27","l1202","20120202","9750.00","9750.00","9800.00","9800.00","9730.00","9730.00","9795.00","-20.00","45.00","138","6759400.00","1176"
"28","l1202","20120203","9730.00","9795.00","9745.00","9780.00","9740.00","9780.00","9755.00","-15.00","-40.00","40","1951050.00","1190"
"29","l1202","20120206","9780.00","9755.00","9745.00","9835.00","9710.00","9790.00","9790.00","35.00","35.00","230","11260950.00","1372"
"30","l1202","20120207","9790.00","9790.00","9790.00","9790.00","9790.00","9790.00","9790.00","0.00","0.00","4","195800.00","1376"
"31","l1202","20120208","9790.00","9790.00","9760.00","9790.00","9760.00","9790.00","9785.00","0.00","-5.00","84","4111250.00","1458"
"32","l1202","20120209","9790.00","9785.00","9740.00","9745.00","9710.00","9745.00","9725.00","-40.00","-60.00","10","486400.00","1462"
"33","l1202","20120210","9745.00","9725.00","9710.00","9710.00","9710.00","9710.00","9710.00","-15.00","-15.00","2","97100.00","1464"
"34","l1202","20120213","9710.00","9710.00","9660.00","9700.00","9650.00","9700.00","9660.00","-10.00","-50.00","24","1159600.00","1486"
"35","l1202","20120214","9700.00","9660.00","9700.00","9705.00","9670.00","9670.00","9775.00","10.00","115.00","32","1550450.00","0"
