"   ","合约","日期","前收盘价","前结算价","开盘价","最高价","最低价","收盘价","结算价","涨跌1","涨跌2","成交量","成交金额","持仓量"
"1","l1101","20110104","11105.00","11145.00","11200.00","11320.00","11200.00","11320.00","11275.00","175.00","130.00","436","24582350.00","28972"
"2","l1101","20110105","11320.00","11275.00","11300.00","11345.00","11280.00","11305.00","11295.00","30.00","20.00","1244","70285900.00","29130"
"3","l1101","20110106","11305.00","11295.00","11350.00","11450.00","11290.00","11425.00","11385.00","130.00","90.00","1102","62735450.00","28914"
"4","l1101","20110107","11425.00","11385.00","11250.00","11385.00","10900.00","10990.00","11260.00","-395.00","-125.00","2050","115417850.00","27816"
"5","l1101","20110110","10990.00","11260.00","11105.00","11125.00","11005.00","11100.00","11085.00","-160.00","-175.00","672","37262350.00","27792"
"6","l1101","20110111","11100.00","11085.00","11080.00","11125.00","10970.00","10995.00","11105.00","-90.00","20.00","1132","62857550.00","27204"
"7","l1101","20110112","10995.00","11105.00","11150.00","11150.00","11000.00","11070.00","11070.00","-35.00","-35.00","898","49720500.00","27356"
"8","l1101","20110113","11070.00","11070.00","11040.00","11150.00","11040.00","11150.00","11120.00","80.00","50.00","492","27360600.00","27762"
"9","l1101","20110114","11150.00","11120.00","11095.00","11150.00","11020.00","11150.00","11075.00","30.00","-45.00","192","10635200.00","27844"
"10","l1101","20110117","11150.00","11075.00","11080.00","11130.00","10975.00","11050.00","11200.00","-25.00","125.00","722","39991550.00","0"
"11","l1102","20110104","11385.00","11385.00","11500.00","11540.00","11410.00","11500.00","11500.00","115.00","115.00","32","1840450.00","70"
"12","l1102","20110105","11500.00","11500.00","11400.00","11550.00","11400.00","11465.00","11455.00","-35.00","-45.00","32","1833150.00","68"
"13","l1102","20110106","11465.00","11455.00","11465.00","11465.00","11465.00","11465.00","11465.00","10.00","10.00","16","917200.00","68"
"14","l1102","20110107","11465.00","11465.00","11430.00","11430.00","11335.00","11360.00","11370.00","-105.00","-95.00","8","454850.00","70"
"15","l1102","20110110","11360.00","11370.00","0.00","0.00","0.00","11370.00","11370.00","0.00","0.00","0","0.00","70"
"16","l1102","20110111","11370.00","11370.00","11190.00","11190.00","11185.00","11185.00","11185.00","-185.00","-185.00","4","223750.00","72"
"17","l1102","20110112","11185.00","11185.00","0.00","0.00","0.00","11185.00","11185.00","0.00","0.00","0","0.00","72"
"18","l1102","20110113","11185.00","11185.00","11345.00","11380.00","11330.00","11330.00","11350.00","145.00","165.00","12","681250.00","68"
"19","l1102","20110114","11330.00","11350.00","0.00","0.00","0.00","11350.00","11350.00","0.00","0.00","0","0.00","68"
