"   ","合约","日期","前收盘价","前结算价","开盘价","最高价","最低价","收盘价","结算价","涨跌1","涨跌2","成交量","成交金额","持仓量"
"1","l0901","20090105","8500","8340.00","8600.00","8840.00","8005.00","8005.00","8620.00","-335.00","280.00","180","776.01","430"
"2","l0901","20090106","8005","8620.00","8200.00","8400.00","8200.00","8220.00","8300.00","-400.00","-320.00","12","49.82","430"
"3","l0901","20090107","8220","8300.00","8600.00","8750.00","8305.00","8305.00","8680.00","5.00","380.00","166","720.51","270"
"4","l0901","20090108","8305","8680.00","8300.00","8600.00","8300.00","8500.00","8550.00","-180.00","-130.00","50","213.75","226"
"5","l0901","20090109","8500","8550.00","8215.00","8215.00","8215.00","8215.00","8215.00","-335.00","-335.00","4","16.43","222"
"6","l0901","20090112","8215","8215.00","8600.00","8600.00","8300.00","8300.00","8570.00","85.00","355.00","42","180.06","180"
"7","l0901","20090113","8300","8570.00","0.00","0.00","0.00","8570.00","8570.00","0.00","0.00","0","0.00","180"
"8","l0901","20090114","8570","8570.00","8300.00","8840.00","8300.00","8570.00","8570.00","0.00","0.00","26","111.41","180"
"9","l0901","20090115","8570","8570.00","0.00","0.00","0.00","8570.00","8570.00","0.00","0.00","0","0.00","180"
"10","l0901","20090116","8570","8570.00","0.00","0.00","0.00","8570.00","8615.00","0.00","45.00","0","0.00","0"
"11","l0902","20090105","7615","7595.00","7670.00","7865.00","7670.00","7850.00","7845.00","255.00","250.00","812","3186.69","1716"
"12","l0902","20090106","7850","7845.00","7980.00","8180.00","7920.00","7920.00","8055.00","75.00","210.00","238","958.83","1578"
"13","l0902","20090107","7920","8055.00","8445.00","8455.00","8280.00","8350.00","8335.00","295.00","280.00","1780","7422.18","1542"
"14","l0902","20090108","8350","8335.00","8020.00","8500.00","8020.00","8295.00","8205.00","-40.00","-130.00","2250","9232.79","1020"
"15","l0902","20090109","8295","8205.00","8310.00","8600.00","8255.00","8515.00","8340.00","310.00","135.00","4078","17005.79","1010"
"16","l0902","20090112","8515","8340.00","8700.00","8700.00","8385.00","8580.00","8530.00","240.00","190.00","1404","5989.42","72"
"17","l0902","20090113","8580","8530.00","8190.00","8800.00","8190.00","8510.00","8440.00","-20.00","-90.00","1538","6491.03","72"
"18","l0902","20090114","8510","8440.00","8600.00","8755.00","8510.00","8730.00","8660.00","290.00","220.00","3310","14337.22","76"
"19","l0902","20090115","8730","8660.00","8645.00","8900.00","8530.00","8800.00","8625.00","140.00","-35.00","2774","11968.64","72"
"20","l0902","20090116","8800","8625.00","8590.00","8750.00","8590.00","8745.00","8740.00","120.00","115.00","768","3356.67","72"
