"   ","合约","日期","前收盘价","前结算价","开盘价","最高价","最低价","收盘价","结算价","涨跌1","涨跌2","成交量","成交金额","持仓量"
"1","l1001","20100104","11800","11670.00","11915.00","11915.00","11700.00","11700.00","11775.00","30.00","105.00","26","153.08","4540"
"2","l1001","20100105","11700","11775.00","11760.00","11915.00","11720.00","11900.00","11835.00","125.00","60.00","826","4889.8","4482"
"3","l1001","20100106","11900","11835.00","11815.00","11920.00","11815.00","11890.00","11890.00","55.00","55.00","104","618.31","4408"
"4","l1001","20100107","11890","11890.00","11900.00","11900.00","11590.00","11590.00","11720.00","-300.00","-170.00","124","726.88","4350"
"5","l1001","20100108","11590","11720.00","11650.00","11650.00","11520.00","11600.00","11580.00","-120.00","-140.00","166","961.33","4364"
"6","l1001","20100111","11600","11580.00","11480.00","11660.00","11480.00","11660.00","11605.00","80.00","25.00","72","417.82","4384"
"7","l1001","20100112","11660","11605.00","11650.00","11650.00","11585.00","11600.00","11620.00","-5.00","15.00","68","395.15","4396"
"8","l1001","20100113","11600","11620.00","11310.00","11310.00","11295.00","11295.00","11300.00","-325.00","-320.00","4","22.61","4396"
"9","l1001","20100114","11295","11300.00","11650.00","11650.00","11650.00","11650.00","11650.00","350.00","350.00","100","582.5","4396"
"10","l1001","20100115","11650","11650.00","0.00","0.00","0.00","11650.00","11765.00","0.00","115.00","14","82.36","0"
"11","l1002","20100104","11855","11760.00","0.00","0.00","0.00","11760.00","11760.00","0.00","0.00","0","0","532"
"12","l1002","20100105","11760","11760.00","11930.00","12005.00","11910.00","11995.00","11940.00","235.00","180.00","242","1444.83","334"
"13","l1002","20100106","11995","11940.00","11900.00","12000.00","11900.00","12000.00","11970.00","60.00","30.00","32","191.54","332"
"14","l1002","20100107","12000","11970.00","11980.00","11980.00","11700.00","11700.00","11785.00","-270.00","-185.00","120","707.17","264"
"15","l1002","20100108","11700","11785.00","11675.00","11675.00","11640.00","11640.00","11655.00","-145.00","-130.00","24","139.89","262"
"16","l1002","20100111","11640","11655.00","11850.00","11850.00","11835.00","11835.00","11845.00","180.00","190.00","16","94.77","262"
"17","l1002","20100112","11835","11845.00","11700.00","11700.00","11700.00","11700.00","11700.00","-145.00","-145.00","12","70.2","250"
"18","l1002","20100113","11700","11700.00","11580.00","11580.00","11400.00","11580.00","11555.00","-120.00","-145.00","44","254.25","226"
"19","l1002","20100114","11580","11555.00","11610.00","11610.00","11610.00","11610.00","11610.00","55.00","55.00","16","92.88","226"
"20","l1002","20100115","11610","11610.00","0.00","0.00","0.00","11610.00","11610.00","0.00","0.00","0","0","226"
"21","l1002","20100118","11610","11610.00","11400.00","11615.00","11400.00","11615.00","11505.00","5.00","-105.00","4","23.02","224"
"22","l1002","20100119","11615","11505.00","0.00","0.00","0.00","11505.00","11505.00","0.00","0.00","0","0","224"
"23","l1002","20100120","11505","11505.00","11595.00","11595.00","11450.00","11450.00","11520.00","-55.00","15.00","20","115.24","224"
"24","l1002","20100121","11450","11520.00","0.00","0.00","0.00","11520.00","11520.00","0.00","0.00","0","0","224"
"25","l1002","20100122","11520","11520.00","11690.00","11690.00","11335.00","11430.00","11520.00","-90.00","0.00","36","207.38","224"
"26","l1002","20100125","11430","11520.00","11505.00","11505.00","11390.00","11390.00","11485.00","-130.00","-35.00","14","80.42","222"
"27","l1002","20100126","11390","11485.00","11475.00","11480.00","11150.00","11150.00","11455.00","-335.00","-30.00","34","194.77","222"
"28","l1002","20100127","11150","11455.00","11250.00","11250.00","11250.00","11250.00","11250.00","-205.00","-205.00","2","11.25","222"
"29","l1002","20100128","11250","11250.00","11275.00","11280.00","11195.00","11200.00","11235.00","-50.00","-15.00","78","438.32","256"
"30","l1002","20100129","11200","11235.00","11430.00","11430.00","10975.00","11210.00","11150.00","-25.00","-85.00","8","44.62","254"
"31","l1002","20100201","11210","11150.00","0.00","0.00","0.00","11150.00","11150.00","0.00","0.00","0","0","254"
"32","l1002","20100202","11150","11150.00","0.00","0.00","0.00","11150.00","11150.00","0.00","0.00","0","0","254"
"33","l1002","20100203","11150","11150.00","0.00","0.00","0.00","11150.00","11150.00","0.00","0.00","0","0","254"
"34","l1002","20100204","11150","11150.00","0.00","0.00","0.00","11150.00","11150.00","0.00","0.00","0","0","254"
"35","l1002","20100205","11150","11150.00","0.00","0.00","0.00","11150.00","11150.00","0.00","0.00","0","0","254"
"36","l1002","20100208","11150","11150.00","0.00","0.00","0.00","11150.00","11150.00","0.00","0.00","0","0","254"
"37","l1002","20100209","11150","11150.00","11395.00","11395.00","11395.00","11395.00","11395.00","245.00","245.00","2","11.4","254"
"38","l1002","20100210","11395","11395.00","0.00","0.00","0.00","11395.00","11395.00","0.00","0.00","0","0","254"
"39","l1002","20100211","11395","11395.00","0.00","0.00","0.00","11395.00","11395.00","0.00","0.00","0","0","254"
"40","l1002","20100212","11395","11395.00","0.00","0.00","0.00","11395.00","11395.00","0.00","0.00","0","0","0"
"41","l1003","20100104","12030","11965.00","12215.00","12215.00","12035.00","12120.00","12090.00","155.00","125.00","126","761.98","612"
"42","l1003","20100105","12120","12090.00","12250.00","12250.00","12100.00","12160.00","12150.00","70.00","60.00","42","255.23","626"
"43","l1003","20100106","12160","12150.00","12215.00","12655.00","12090.00","12145.00","12240.00","-5.00","90.00","194","1187.41","612"
"44","l1003","20100107","12145","12240.00","12350.00","12350.00","11850.00","11930.00","11985.00","-310.00","-255.00","334","2002.03","566"
"45","l1003","20100108","11930","11985.00","12035.00","12045.00","11705.00","11775.00","11930.00","-210.00","-55.00","156","930.8","520"
"46","l1003","20100111","11775","11930.00","12105.00","12105.00","11935.00","12105.00","12025.00","175.00","95.00","74","444.93","482"
"47","l1003","20100112","12105","12025.00","11805.00","12045.00","11805.00","12045.00","11965.00","20.00","-60.00","6","35.9","482"
"48","l1003","20100113","12045","11965.00","11790.00","11790.00","11605.00","11605.00","11675.00","-360.00","-290.00","34","198.5","486"
"49","l1003","20100114","11605","11675.00","11750.00","11870.00","11750.00","11800.00","11815.00","125.00","140.00","16","94.53","488"
"50","l1003","20100115","11800","11815.00","11975.00","11975.00","11600.00","11600.00","11660.00","-215.00","-155.00","68","396.45","446"
